reference_id,document_uid,manufacturer,model_name,chassis_code,engine_code,transmission_code,model_year,title,manual_type_original,manual_type_normalized,system_name,section_path,download_status,source_url,source_hash,original_local_path,resolved_local_path,file_exists,pdf_valid,size_bytes,sha256,error
TEA-ATM-4BCAA04B40,1e7f897d-002f-5400-9ecd-648be57d8843,Toyota,Century,GZG50,,A343E,1997,DISASSEMBLY,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / EXTENSION HOUSING,downloaded,http://century.trinom.org/public/4bcaa04b4038b4905d774bb3e024c958.pdf,4bcaa04b4038b4905d774bb3e024c958,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\EXTENSION HOUSING\DISASSEMBLY [4bcaa04b4038b4905d774bb3e024c958].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\EXTENSION HOUSING\DISASSEMBLY [4bcaa04b4038b4905d774bb3e024c958].pdf,1,1,48306,197d3c846870399f013ea0d987d3b3723a4d388dd3da170a50985561245d420d,
TEA-ATM-27D492C003,832e34e0-1c99-5aa4-bd43-fb08a717e5a3,Toyota,Century,GZG50,,A343E,1997,DISASSEMBLY,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / VALVE BODY,downloaded,http://century.trinom.org/public/27d492c0034738dfb3695d93e7e6d031.pdf,27d492c0034738dfb3695d93e7e6d031,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\VALVE BODY\DISASSEMBLY [27d492c0034738dfb3695d93e7e6d031].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\VALVE BODY\DISASSEMBLY [27d492c0034738dfb3695d93e7e6d031].pdf,1,1,135246,73741f0b4e9ed0b2033a1697c7c07a9ed63be9b80b67c382a45ebd61db01cc89,
TEA-ATM-E85CD25BB5,d9ca40e3-546a-5555-b219-d4d76cab352a,Toyota,Century,GZG50,,A343E,1997,EQUIPMENT,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,PREPARATION / AUTOMATIC TRANSMISSION,downloaded,http://century.trinom.org/public/e85cd25bb59df001c744e8269e89bbf0.pdf,e85cd25bb59df001c744e8269e89bbf0,PDFs\A_T Repair Manual [ A343E ]\PREPARATION\AUTOMATIC TRANSMISSION\EQUIPMENT [e85cd25bb59df001c744e8269e89bbf0].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\PREPARATION\AUTOMATIC TRANSMISSION\EQUIPMENT [e85cd25bb59df001c744e8269e89bbf0].pdf,1,1,26557,ce657b561e68d6426a4c3c120eaec57c62da70301843dbfd1a27fd70737e2164,
TEA-ATM-F0EE1505EA,fb84d167-e3b2-5665-a088-41da6dc11c07,Toyota,Century,GZG50,,A343E,1997,EXTENSION HOUSING DISASSEMBLY,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / EXTENSION HOUSING,downloaded,http://century.trinom.org/public/f0ee1505eae6f08a0f612d242efc2021.pdf,f0ee1505eae6f08a0f612d242efc2021,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\EXTENSION HOUSING\EXTENSION HOUSING DISASSEMBLY [f0ee1505eae6f08a0f612d242efc2021].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\EXTENSION HOUSING\EXTENSION HOUSING DISASSEMBLY [f0ee1505eae6f08a0f612d242efc2021].pdf,1,1,36607,618cb718caed6e35a1219ebe0a9de5a7bdf24298e8211e9a0de6eaff4f2695ef,
TEA-ATM-29268BE482,015f548b-708c-5dd0-aa4a-9062b827133c,Toyota,Century,GZG50,,A343E,1997,FIRST AND REVERSE BRAKE ASSEMBLY,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FIRST AND REVERSE BRAKE,downloaded,http://century.trinom.org/public/29268be482760eb38a43712210c972ae.pdf,29268be482760eb38a43712210c972ae,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\FIRST AND REVERSE BRAKE ASSEMBLY [29268be482760eb38a43712210c972ae].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\FIRST AND REVERSE BRAKE ASSEMBLY [29268be482760eb38a43712210c972ae].pdf,1,1,48397,f85f06ba3fc12de232cb638cfe694392742eeaaa830a9b44d4bac8626daf24c9,
TEA-ATM-273985E56B,2729967f-ea2f-5ed3-b651-6225109aaa69,Toyota,Century,GZG50,,A343E,1997,FIRST AND REVERSE BRAKE INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FIRST AND REVERSE BRAKE,downloaded,http://century.trinom.org/public/273985e56b01e56e8f7628e6fe4a6c18.pdf,273985e56b01e56e8f7628e6fe4a6c18,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\FIRST AND REVERSE BRAKE INSPECTION [273985e56b01e56e8f7628e6fe4a6c18].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\FIRST AND REVERSE BRAKE INSPECTION [273985e56b01e56e8f7628e6fe4a6c18].pdf,1,1,35166,11cae418890567d554a3c84971472feea83381e0b905007131d9b531e9d3c1b7,
TEA-ATM-8CB27E85A5,93b0253b-3b04-54a2-af86-a322f28f5b58,Toyota,Century,GZG50,,A343E,1997,FORWARD CLUTCH ASSEMBLY,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FORWARD CLUTCH,downloaded,http://century.trinom.org/public/8cb27e85a598342ab7694ff28df857c0.pdf,8cb27e85a598342ab7694ff28df857c0,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\FORWARD CLUTCH ASSEMBLY [8cb27e85a598342ab7694ff28df857c0].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\FORWARD CLUTCH ASSEMBLY [8cb27e85a598342ab7694ff28df857c0].pdf,1,1,67118,62207951941a8dd88f42188808d8fe539f4df1bc6b4a855f6918a53563bcb57e,
TEA-ATM-76A1868914,41b9ddda-d4fb-5ee3-b581-ee7ab81850a6,Toyota,Century,GZG50,,A343E,1997,FORWARD CLUTCH INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FORWARD CLUTCH,downloaded,http://century.trinom.org/public/76a18689142023f5e3080fe0e044fc31.pdf,76a18689142023f5e3080fe0e044fc31,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\FORWARD CLUTCH INSPECTION [76a18689142023f5e3080fe0e044fc31].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\FORWARD CLUTCH INSPECTION [76a18689142023f5e3080fe0e044fc31].pdf,1,1,31948,43037efb7b5299f927c81d1da3977b3b567fae07e430fcb21a2314f929076fd2,
TEA-ATM-503A8A4FCA,f7de32cc-177b-58b6-8b6e-c9e259137fc4,Toyota,Century,GZG50,,A343E,1997,FRONT PLANETARY GEAR INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FRONT PLANETARY GEAR,downloaded,http://century.trinom.org/public/503a8a4fca63618b8dcef759ddcd26cc.pdf,503a8a4fca63618b8dcef759ddcd26cc,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FRONT PLANETARY GEAR\FRONT PLANETARY GEAR INSPECTION [503a8a4fca63618b8dcef759ddcd26cc].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FRONT PLANETARY GEAR\FRONT PLANETARY GEAR INSPECTION [503a8a4fca63618b8dcef759ddcd26cc].pdf,1,1,59732,4f672630a07485ed8f9a61a4d12b1d877096083edfe621902ecc5b273c71c1ab,
TEA-ATM-69B2D5E1A7,6174c4e8-4966-512e-871a-a1f4e9973e5b,Toyota,Century,GZG50,,A343E,1997,GENERAL DESCRIPTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / DESCRIPTION,downloaded,http://century.trinom.org/public/69b2d5e1a73b17fbafab96667960a9dd.pdf,69b2d5e1a73b17fbafab96667960a9dd,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\DESCRIPTION\GENERAL DESCRIPTION [69b2d5e1a73b17fbafab96667960a9dd].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\DESCRIPTION\GENERAL DESCRIPTION [69b2d5e1a73b17fbafab96667960a9dd].pdf,1,1,57448,7b218899c50fbfdc88adf8c2d2cb893391ed20e35d3c6e675da87731966fe6e1,
TEA-ATM-CB531187F4,a2503cbf-0181-5ae2-8a5b-89272f0b5496,Toyota,Century,GZG50,,A343E,1997,GENERAL INFORMATION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,INTRODUCTION / HOW TO USE THIS MANUAL,downloaded,http://century.trinom.org/public/cb531187f4b3857f2f37d115a39fce7e.pdf,cb531187f4b3857f2f37d115a39fce7e,PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\HOW TO USE THIS MANUAL\GENERAL INFORMATION [cb531187f4b3857f2f37d115a39fce7e].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\HOW TO USE THIS MANUAL\GENERAL INFORMATION [cb531187f4b3857f2f37d115a39fce7e].pdf,1,1,74407,496e7c732e86eeb0e660cc775c3cf6738b5d225dea6950138455aed5558f8c41,
TEA-ATM-7A25D76658,3a771ab9-c46b-5d1f-9f9e-8bbe1522140d,Toyota,Century,GZG50,,A343E,1997,GENERAL INFORMATION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,INTRODUCTION / REPAIR INSTRUCTIONS,downloaded,http://century.trinom.org/public/7a25d7665847a00340ab42a89d953ca5.pdf,7a25d7665847a00340ab42a89d953ca5,PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\REPAIR INSTRUCTIONS\GENERAL INFORMATION [7a25d7665847a00340ab42a89d953ca5].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\REPAIR INSTRUCTIONS\GENERAL INFORMATION [7a25d7665847a00340ab42a89d953ca5].pdf,1,1,44652,eabcde6a0bd06af0a1c0cafb986ccad39f9ba3d33ac155467e306490422669d1,
TEA-ATM-E026494410,d12026c9-ecc9-5db4-b61b-65f8a0ab0b4e,Toyota,Century,GZG50,,A343E,1997,GENERAL NOTES,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / COMPONENT PARTS,downloaded,http://century.trinom.org/public/e02649441045edf971d80f4e0e481887.pdf,e02649441045edf971d80f4e0e481887,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\COMPONENT PARTS\GENERAL NOTES [e02649441045edf971d80f4e0e481887].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\COMPONENT PARTS\GENERAL NOTES [e02649441045edf971d80f4e0e481887].pdf,1,1,34891,fb806880b3dda22aca0beae022ee31bff62e0541df6d619d2487692d56fcb0fd,
TEA-ATM-39F65A9313,6aace5c5-8ec7-5578-ade0-b93a1de0ffa5,Toyota,Century,GZG50,,A343E,1997,GENERAL REPAIR INSTRUCTIONS,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,INTRODUCTION,downloaded,http://century.trinom.org/public/39f65a931384dde14493ed00da1ecc5c.pdf,39f65a931384dde14493ed00da1ecc5c,PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\GENERAL REPAIR INSTRUCTIONS [39f65a931384dde14493ed00da1ecc5c].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\GENERAL REPAIR INSTRUCTIONS [39f65a931384dde14493ed00da1ecc5c].pdf,1,1,55944,a39a73a7e15f9f65b58b587d5d69060414b34e913e288d6539eddd11f2239305,
TEA-ATM-5D55B5A2A5,a35dea9b-78bb-5319-8a67-528299263e32,Toyota,Century,GZG50,,A343E,1997,HOW TO DETERMINE BOLT STRENGTH,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,SERVICE SPECIFICATIONS / STANDARD BOLT,downloaded,http://century.trinom.org/public/5d55b5a2a5032379aff6c1497e94bc24.pdf,5d55b5a2a5032379aff6c1497e94bc24,PDFs\A_T Repair Manual [ A343E ]\SERVICE SPECIFICATIONS\STANDARD BOLT\HOW TO DETERMINE BOLT STRENGTH [5d55b5a2a5032379aff6c1497e94bc24].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\SERVICE SPECIFICATIONS\STANDARD BOLT\HOW TO DETERMINE BOLT STRENGTH [5d55b5a2a5032379aff6c1497e94bc24].pdf,1,1,81705,ccef5d9835b5fd092c4d67416456650397ff0b3ea87318ddec2ef40ada3fab2c,
TEA-ATM-EB8050C43C,c290f45f-8b77-593a-a777-7f46e9526d45,Toyota,Century,GZG50,,A343E,1997,HOW TO DETERMINE NUT STRENGTH,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,SERVICE SPECIFICATIONS / STANDARD BOLT,downloaded,http://century.trinom.org/public/eb8050c43c3e4bfcf8720499469147ba.pdf,eb8050c43c3e4bfcf8720499469147ba,PDFs\A_T Repair Manual [ A343E ]\SERVICE SPECIFICATIONS\STANDARD BOLT\HOW TO DETERMINE NUT STRENGTH [eb8050c43c3e4bfcf8720499469147ba].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\SERVICE SPECIFICATIONS\STANDARD BOLT\HOW TO DETERMINE NUT STRENGTH [eb8050c43c3e4bfcf8720499469147ba].pdf,1,1,82090,e1588d65a98b43517f6571e3b257eeeec5f676702de41b7ae504ee3801467688,
TEA-ATM-2E60C2902A,7e918023-16b4-5b2b-83fc-bff26882f06d,Toyota,Century,GZG50,,A343E,1997,HOW TO USE THIS MANUAL,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,INTRODUCTION,downloaded,http://century.trinom.org/public/2e60c2902af7be64e1380611046fdfd8.pdf,2e60c2902af7be64e1380611046fdfd8,PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\HOW TO USE THIS MANUAL [2e60c2902af7be64e1380611046fdfd8].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\INTRODUCTION\HOW TO USE THIS MANUAL [2e60c2902af7be64e1380611046fdfd8].pdf,1,1,283931,8aa1cd802ff8161b1b37027215169706663f6612f8cf34df24887d0298ade5b6,
TEA-ATM-D5A8075F17,b298bc13-f592-5680-b3c6-2e155134f14b,Toyota,Century,GZG50,,A343E,1997,INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FORWARD CLUTCH,downloaded,http://century.trinom.org/public/d5a8075f1726e8423545f62e2aef2a5d.pdf,d5a8075f1726e8423545f62e2aef2a5d,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\INSPECTION [d5a8075f1726e8423545f62e2aef2a5d].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FORWARD CLUTCH\INSPECTION [d5a8075f1726e8423545f62e2aef2a5d].pdf,1,1,58465,1a47fd0321cb198579989a5650dda82687748aaca40824444f629809e00f2f81,
TEA-ATM-D570DFA58C,17e07946-dfdc-58ad-b55e-e326bafa310c,Toyota,Century,GZG50,,A343E,1997,INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / REAR PLANETARY GEAR,downloaded,http://century.trinom.org/public/d570dfa58cecf2dcf79b9c79678c0546.pdf,d570dfa58cecf2dcf79b9c79678c0546,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\REAR PLANETARY GEAR\INSPECTION [d570dfa58cecf2dcf79b9c79678c0546].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\REAR PLANETARY GEAR\INSPECTION [d570dfa58cecf2dcf79b9c79678c0546].pdf,1,1,37093,20f389b2f641db5f154024674b7abb6b710860fb4761e743ad150b3a76f19114,
TEA-ATM-397F43F49A,7508c371-1fe4-5ddd-9038-1483a91642f1,Toyota,Century,GZG50,,A343E,1997,INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / FIRST AND REVERSE BRAKE,downloaded,http://century.trinom.org/public/397f43f49ac4d82340b70ed159f5dcef.pdf,397f43f49ac4d82340b70ed159f5dcef,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\INSPECTION [397f43f49ac4d82340b70ed159f5dcef].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\FIRST AND REVERSE BRAKE\INSPECTION [397f43f49ac4d82340b70ed159f5dcef].pdf,1,1,41061,b101363379a595009952efb675c20333554bf32372803f06c3058b3d52038064,
TEA-ATM-2E46ED2FB1,0232ad27-dbdb-5c63-bff4-f570075fca4c,Toyota,Century,GZG50,,A343E,1997,LOCATION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / UPPER VALVE BODY,downloaded,http://century.trinom.org/public/2e46ed2fb1649ce11147cec3df84223f.pdf,2e46ed2fb1649ce11147cec3df84223f,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\UPPER VALVE BODY\LOCATION [2e46ed2fb1649ce11147cec3df84223f].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\UPPER VALVE BODY\LOCATION [2e46ed2fb1649ce11147cec3df84223f].pdf,1,1,193911,462bfd0eb577930515acd7a31477792bd28c319d5ed451f873d6b2e18813ad7b,
TEA-ATM-348BE076FD,cdd07f60-7f22-5fa1-9e95-b05983bd441e,Toyota,Century,GZG50,,A343E,1997,LOCATION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / LOWER VALVE BODY,downloaded,http://century.trinom.org/public/348be076fdcbc491f5b04e45fa3ad14d.pdf,348be076fdcbc491f5b04e45fa3ad14d,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\LOWER VALVE BODY\LOCATION [348be076fdcbc491f5b04e45fa3ad14d].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\LOWER VALVE BODY\LOCATION [348be076fdcbc491f5b04e45fa3ad14d].pdf,1,1,174977,45c5d29f5a8c6c87bfa50bd3aa016a6abf5b6f57750979f7054e60e6b29d8283,
TEA-ATM-3F941CA704,616f91cb-bd8c-5016-bdd3-4ded9febd085,Toyota,Century,GZG50,,A343E,1997,LUBRICANT,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / PREPARATION,downloaded,http://century.trinom.org/public/3f941ca70477fc52ac177b3bd1030273.pdf,3f941ca70477fc52ac177b3bd1030273,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\PREPARATION\LUBRICANT [3f941ca70477fc52ac177b3bd1030273].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\PREPARATION\LUBRICANT [3f941ca70477fc52ac177b3bd1030273].pdf,1,1,15303,6c22821a77d5fa39d8c6aefac15441606f15123f6ba10fa0d430cf264440c518,
TEA-ATM-305B7D6151,61bd2128-28b3-5698-b922-5d8625f75564,Toyota,Century,GZG50,,A343E,1997,LUBRICANT,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,PREPARATION / AUTOMATIC TRANSMISSION,downloaded,http://century.trinom.org/public/305b7d6151a8525f59600aca6a856472.pdf,305b7d6151a8525f59600aca6a856472,PDFs\A_T Repair Manual [ A343E ]\PREPARATION\AUTOMATIC TRANSMISSION\LUBRICANT [305b7d6151a8525f59600aca6a856472].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\PREPARATION\AUTOMATIC TRANSMISSION\LUBRICANT [305b7d6151a8525f59600aca6a856472].pdf,1,1,26476,faaa2d0bff2b8763ebac386e6641692c6acfdb16e07a7f8e7f8b470320844801,
TEA-ATM-B15E8F625F,0e9cb49c-8fcd-5d38-ba97-f9841e46b882,Toyota,Century,GZG50,,A343E,1997,OIL PUMP BUSHING CHECK,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / OIL PUMP,downloaded,http://century.trinom.org/public/b15e8f625f86f69c8369f918190dc9c8.pdf,b15e8f625f86f69c8369f918190dc9c8,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OIL PUMP\OIL PUMP BUSHING CHECK [b15e8f625f86f69c8369f918190dc9c8].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OIL PUMP\OIL PUMP BUSHING CHECK [b15e8f625f86f69c8369f918190dc9c8].pdf,1,1,61041,6812d6623dc8502209e7f0b748f7184ddc359ec70dc213e669460ea4dcb31bec,
TEA-ATM-5B56115AD2,5ee3724a-3876-574e-b0a1-ae0ddd108db7,Toyota,Century,GZG50,,A343E,1997,OPERATION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION,downloaded,http://century.trinom.org/public/5b56115ad2148da5f349099218eaab6c.pdf,5b56115ad2148da5f349099218eaab6c,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OPERATION [5b56115ad2148da5f349099218eaab6c].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OPERATION [5b56115ad2148da5f349099218eaab6c].pdf,1,1,142873,ff15ee13774d6e175701cee87e5691bdc8c19b8059ed8ccadee7371fdc09f95c,
TEA-ATM-048AE59FA7,fa59fb91-dbf5-5ae4-b888-d6eff4c0b828,Toyota,Century,GZG50,,A343E,1997,OVERDRIVE BRAKE INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / OVERDRIVE BRAKE,downloaded,http://century.trinom.org/public/048ae59fa73f778313e1ee3312734c8a.pdf,048ae59fa73f778313e1ee3312734c8a,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OVERDRIVE BRAKE\OVERDRIVE BRAKE INSPECTION [048ae59fa73f778313e1ee3312734c8a].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OVERDRIVE BRAKE\OVERDRIVE BRAKE INSPECTION [048ae59fa73f778313e1ee3312734c8a].pdf,1,1,62193,491524f0c54e41352068ee47b23682b378c053e62e32d9e69fc8881133a9d673,
TEA-ATM-26C8A828DD,ae275b99-c843-54a5-911a-49075a84e920,Toyota,Century,GZG50,,A343E,1997,OVERDRIVE PLANETARY GEAR AND OVERDRIVE DIRECT CLUTCH INSPECTION,A_T Repair Manual [ A343E ],Automatic Transmission Manual,Transmission,AUTOMATIC TRANSMISSION / OVERDRIVE DIRECT CLUTCH,failed,http://century.trinom.org/public/26c8a828dd6bd73f092780bbfd3c6d54.pdf,26c8a828dd6bd73f092780bbfd3c6d54,PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OVERDRIVE DIRECT CLUTCH\OVERDRIVE PLANETARY GEAR AND OVERDRIVE DIRECT CLUTCH INSPECTION [26c8a828dd6bd73f092780bbfd3c6d54].pdf,C:\Users\pangw\Downloads\Century_Manual_Archiver\Century_Manual_Archiver\Century_GZG50_Archive\PDFs\A_T Repair Manual [ A343E ]\AUTOMATIC TRANSMISSION\OVERDRIVE DIRECT CLUTCH\OVERDRIVE PLANETARY GEAR AND OVERDRIVE DIRECT CLUTCH INSPECTION [26c8a828dd6bd73f092780bbfd3c6d54].pdf,0,,0,,[Errno 2] No such file or directory: 'Century_GZG50_Archive\\PDFs\\A_T Repair Manual [ A343E ]\\AUTOMATIC TRANSMISSION\\OVERDRIVE DIRECT CLUTCH\\OVERDRIVE PLANETARY GEAR AND OVERDRIVE DIRECT CLUTCH INSPECTION [26c8a828dd6bd73f092780bbfd3c6d54].pdf.part'
